id,titolo,ente,fonte,tipo_agevolazione,beneficiari,settore,ambito,dimensione,obiettivo,dotazione,data_apertura,data_scadenza,stato,url
INC5391,Comune di Galluccio - Fondo di sostegno ai Comuni marginali - Annualità 2023,Comune di Galluccio,Stato,fondo_perduto,impresa;startup,tutti,Campania,micro;media;piccola,donne;giovani;inclusione;investimenti,43606,2024-07-19,2025-12-31,scaduto,https://www.comune.galluccio.ce.it/hh/index.php
INC5392,Bando 2025 Piccoli negozi di vicinato - Consorzio BIM del Chiese,Consorzio Bim del Chiese,Stato,fondo_perduto,impresa,commercio,Trentino-Alto Adige,micro;media;piccola,investimenti,175200,2025-04-07,2025-09-30,scaduto,https://www.bimchiese.tn.it/content/download/4523/36686/file/ALL%20A%20DET_34_07.04.2025_Bando%20ESERCIZI%20DI%20VICINATO_2025.pdf
INC5393,Partecipazione delle aziende marchigiane all'evento ILTM Cannes – POA ATIM D.D. 19/2025,Regione Marche,Stato,fondo_perduto,impresa;terzo_settore;ente_pubblico,tutti,Marche,micro;media;piccola,internazionalizzazione,19360,2025-04-01,2025-04-15,scaduto,https://atim.marche.it/amministrazione-trasparente-atim
INC5398,Avvio di nuove imprese connesse alla silvicoltura - Intervento SRE03,Regione Toscana,Stato,fondo_perduto,impresa,"agricoltura, silvicoltura e pesca",Toscana,media;piccola,startup,2000000,2025-02-27,2025-05-20,scaduto,https://www.regione.toscana.it/-/boschi-e-foreste-premio-di-insediamento-per-avviare-nuove-imprese-connesse-alla-selvicoltura
INC54,Credito d’imposta per beni strumentali/Sisma Centro-Italia,Agenzie delle Entrate,Stato,credito_imposta,impresa,tutti,Abruzzo;Lazio;Marche;Umbria,grande;media;micro;piccola,investimenti,20000000,2017-01-01,2017-12-31,scaduto,https://www.agenziaentrate.gov.it/portale/web/guest/schede/agevolazioni/credito-di-imposta-per-gli-investimenti-nel-mezzogiorno/scheda-informativa-investimenti-mezzogiorno-2016
INC540,Misure per ristorare le imprese esercenti servizi di trasporto scolastico dalle perdite di fatturato derivanti dall'emergenza - Comune di Montefusco,COMUNE DI MONTEFUSCO,Stato,fondo_perduto,terzo_settore,autoveicoli e altri mezzi di trasporto,Campania,grande;media;micro;piccola,liquidita,1483,2021-01-25,2023-11-28,scaduto,https://comune.montefusco.av.it/
INC5178,Bando Vinitaly 2025 - Camera di commercio di Cremona-Mantova-Pavia,CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI CREMONA-MANTOVA-PAVIA,Stato,fondo_perduto,impresa,"agricoltura, silvicoltura e pesca;artigianato;commercio",Lombardia,micro;media;piccola,investimenti,12500,2025-10-30,2025-11-10,scaduto,https://www.cmp.camcom.it/bandi/bando-vinitaly-2025
INC518,Finanziamenti agevolati per attività consulenziale destinata ad investimenti per una crescita sostenibile sui mercati esteri.,SIMEST,Stato,fondo_perduto,impresa,tutti,nazionale,grande;media;micro;piccola,internazionalizzazione,99999999999,2023-07-27,2050-12-31,aperto,https://www.simest.it/per-le-imprese/finanziamenti-agevolati-internazionalizzazione/certificazioni-consulenze/
INC5182,Bando per iniziative di promozione economica - Anno 2026 - Primo semestre - Camera di Commercio dell'Umbria,Camera di Commercio dell'Umbria,Stato,fondo_perduto,ente_pubblico;impresa;terzo_settore;partita_iva,altri servizi;cultura,Umbria,tutte,investimenti,118000,2025-11-03,2025-12-31,scaduto,https://www.umbria.camcom.it/promuovere-limpresa-e-il-territorio/bandi-e-contributi/bando-per-iniziative-di-promozione-economica-anno-2026-i-semestre
INC5186,Bando sicurezza 2025 - Regione Marche,Regione Marche,Stato,fondo_perduto,impresa,commercio,Marche,micro;media;piccola,investimenti,66135,2025-06-03,2025-07-14,scaduto,https://www.regione.marche.it/entra-in-regione/bandi?idb=16270
INC519,VINITALY 2024,"Camera di commercio, industria, artigianato e agricoltura della Toscana Nord Ovest",Stato,fondo_perduto,ente_pubblico,agroalimentare,nazionale,grande;media;micro;piccola,internazionalizzazione,100000,2023-10-04,2024-04-18,scaduto,https://tno.camcom.it/vinitaly-2024
INC5191,Bonus attività commerciali Valmala Anno 2025,Comune di Busca,Stato,fondo_perduto,impresa,commercio;ristorazione,Piemonte,micro,liquidita,10000,2025-08-27,2025-10-31,scaduto,https://www.comune.busca.cn.it/index.php?module=listAvvisi&method=detail&id=11401
INC5192,"Contributi a valere sul Fondo di sostegno alle attività economiche, artigianali e commerciali nel Comune di Orroli - Annualità 2022",Comune di Orroli,Stato,fondo_perduto,impresa,tutti,Sardegna,micro;piccola,investimenti,23478,2023-11-27,2026-12-31,aperto,https://comune.orroli.su.it/
INC5195,Progetto SEI – Servizio di accompagnamento all'estero con operatori del Marocco - CCIAA Brindisi Taranto,"Camera di commercio, industria, artigianato e agricoltura di Brindisi-Taranto",Stato,fondo_perduto,impresa,tutti,Puglia,micro;media;piccola,internazionalizzazione,7350,2025-07-21,2025-09-05,scaduto,https://www.brta.camcom.it/notizie/progetto-sei-sostegno-allexport-dellitalia-fp2023-2024-internazionalizzazione
INC5198,Terzo bando a favore delle MPMI e delle grandi imprese per efficientamento energetico - PR FESR Liguria 2021-2027 - Azione 2.1.2.,Regione Liguria,Stato,fondo_perduto,impresa,tutti,Liguria,micro;media;grande;piccola,transizione_ecologica,14000000,2025-10-14,2025-10-23,scaduto,https://decretidigitali.regione.liguria.it/ArchivioFile/20255892/Decreto-5892-2025.pdf
INC52,Beni Strumentali - Nuova Sabatini,Ministero delle Imprese e del Made in Italy - Direzione generale per gli incentivi alle imprese,Stato,fondo_perduto,impresa,tutti,nazionale,media;micro;piccola,digitalizzazione;investimenti;transizione_ecologica,4196112734,2021-07-02,,aperto,https://www.mimit.gov.it/index.php/it/incentivi/agevolazioni-per-gli-investimenti-delle-pmi-in-beni-strumentali-nuova-sabatini
INC520,Sistema Neve: contributi a favore delle microstazioni e grandi stazioni per la stagione agonistica 2022/23 categoria a/c,Regione Piemonte,Stato,fondo_perduto,impresa,altri servizi,Piemonte;Lombardia;Valle d'Aosta;Liguria,micro;grande,investimenti,5000000,2023-11-09,2024-12-11,scaduto,http://www.regione.piemonte.it
INC5201,Fondo Comuni Marginali - Comune di Alberona - Annualità 2023,Comune di Alberona,Stato,fondo_perduto,impresa,tutti,Puglia,micro;media;grande;piccola,investimenti;startup,42653,2025-09-05,2025-10-05,scaduto,https://www.comune.alberona.fg.it
INC5206,Comune di Semproniano - Fondo di sostegno ai comuni marginali: contributi a fondo perduto annualità 2023,Comune di Semproniano,Stato,fondo_perduto,impresa,tutti,Toscana,micro;media;grande;piccola,liquidita,42411,2025-04-22,2025-06-22,scaduto,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=sempro&NodoSel=46
INC5207,"Manifestazione di interesse per la partecipazione a ""Artigiano in fiera 2025"" - PR Marche FESR 2021-2027",Regione Marche,Stato,fondo_perduto,startup,tutti,Marche,micro;media;piccola,ricerca_sviluppo;internazionalizzazione;startup,100000,2025-09-18,2025-09-30,scaduto,https://www.regione.marche.it/Entra-in-Regione/Marche-Innovazione/Eventi-e-News/post/112563
INC521,AVVISO PUBBLICO PER LA CONCESSIONE DI CONTRIBUTI A SOSTEGNO DELLE ATTIVITA'ECONOMICHE INTERESSATE DALLE MISURE RESTRITTIVE LEGATE ALL'EMERGENZA EPIDEMIOLOGICA DA COVID-19,Comune di Vinci,Stato,fondo_perduto,impresa,tutti,Toscana,micro;piccola,liquidita,16000,2021-11-25,2021-12-15,scaduto,https://www.comune.vinci.fi.it/index.php/amministrazione-trasparente-menu
INC5212,2022 - Contributi a fondo perduto per le spese di gestione sostenute dalle attività economiche commerciali e artigianali operanti nel Comune di Casalzuigno,Comune di Casalzuigno,Stato,fondo_perduto,impresa,tutti,Lombardia,micro;piccola,crisi,19557,2024-05-24,2024-06-08,scaduto,https://www.halleyweb.com/c012037/zf/index.php/atti-amministrativi/determine/dettaglio/atto/GTVRJNEE9TT0-H
INC5213,Partecipazione della Regione Calabria alla Fiera BMT 2025,Regione Calabria,Stato,fondo_perduto,impresa;startup,tutti,Calabria,micro;media;grande;piccola,liquidita,90251,2025-03-13,2025-03-15,scaduto,https://www.regione.calabria.it/dipartimento-turismo-marketing-territoriale-e-mobilita/aree-tematiche/piano-fieristico-2025-2026/
INC5214,Bando per l'inserimento di studenti ITS in apprendistato di alta formazione (terzo livello) - CCIAA di Varese,"Camera di Commercio, Industria, Artigianato e Agricoltura di Varese",Stato,fondo_perduto,impresa,tutti,Lombardia,micro;media;piccola,ricerca_sviluppo,45000,2025-10-27,2025-12-05,scaduto,https://www.va.camcom.it/archivio39_contributi_0_412.html
INC5215,Bando PID voucher “Doppia transizione ecologica e digitale” - Anno 2025 - CCIAA di Salerno,"Camera di Commercio, Industria, Artigianato e Agricoltura di Salerno",Stato,fondo_perduto,impresa,alberghiero;altri servizi;turismo;servizi di trasporto,Campania,micro;media;piccola,digitalizzazione;transizione_ecologica,1000000,2025-11-17,2025-12-17,scaduto,https://www.sa.camcom.it/promozione/pid-punto-impresa-digitale
INC5218,Contributi a fondo perduto per le spese di gestione sostenute dalle attività economiche commerciali e artigianali operanti nel Comune di Civiasco - 2022,Comune di Civiasco,Stato,fondo_perduto,impresa,tutti,Piemonte,micro;piccola,liquidita;investimenti,10138,2023-10-16,2023-11-24,scaduto,https://www.comune.civiasco.vc.it/it-it/amministrazione/amministrazione-trasparente/sovvenzioni-contributi-sussidi-vantaggi-economici/criteri-e-modalita
INC5219,Contributi alle attività commerciali presenti nel territorio del Municipio di Valmala,Comune di Busca,Stato,fondo_perduto,impresa,commercio;ristorazione,Piemonte,micro,investimenti,10000,2025-08-27,2025-10-31,scaduto,https://www.comune.busca.cn.it/index.php?module=listAvvisi&method=detail&id=11401
INC522,"2021 - Contributi attività economiche, commerciali e artigianali del Comune di Roiate",Comune di Roiate,Stato,fondo_perduto,impresa,artigianato;commercio,Lazio,micro;piccola,liquidita,13827,2022-03-25,2022-04-21,scaduto,http://www.comune.roiate.rm.it/zf/index.php/atti-amministrativi/determine/dettaglio/atto/G5WpFMkTBPT0-A/provvedimenti/1
INC5220,Comune di Longobardi - Fondo di sostegno ai comuni marginali annualità 2023,Comune di Longobardi,Stato,fondo_perduto,startup;persona_fisica;impresa,tutti,Calabria,micro;piccola,crisi;liquidita;investimenti,43871,2021-12-14,2025-12-31,scaduto,https://comune.longobardi.cs.it/
INC5312,Bando per la concessione di contributi ai soggetti e associazioni operanti nel Comune di Alleghe - Anno 2022,Comune di Alleghe,Stato,fondo_perduto,impresa;terzo_settore,tutti,Veneto,micro,liquidita,14000,2022-01-01,2022-12-31,scaduto,https://alleghe.trasparenza-valutazione-merito.it/web/trasparenza/menu-trasparenza
INC5313,Bando per la concessione di contributi ai soggetti e associazioni operanti nel Comune di Alleghe - Anno 2023,Comune di Alleghe,Stato,fondo_perduto,impresa;terzo_settore,tutti,Veneto,micro,liquidita,25000,2023-01-01,2023-12-31,scaduto,https://alleghe.trasparenza-valutazione-merito.it/web/trasparenza/menu-trasparenza
INC5315,Bando per la concessione di contributi ai soggetti e associazioni operanti nel Comune di Alleghe - Anno 2024,Comune di Alleghe,Stato,fondo_perduto,impresa;terzo_settore,tutti,Veneto,micro,liquidita,29600,2024-10-07,2024-11-15,scaduto,https://alleghe.trasparenza-valutazione-merito.it/web/trasparenza/menu-trasparenza
INC5316,Bando per la concessione di contributi ai soggetti e associazioni operanti nel Comune di Alleghe - Anno 2025,Comune di Alleghe,Stato,fondo_perduto,impresa;terzo_settore,tutti,Veneto,micro,liquidita,30000,2025-10-10,2025-11-10,scaduto,https://www.comune.alleghe.bl.it/it/news/avviso-pubblico-concessione-di-contributi-alle-associazioni-anno-2024-1908156?type=3
INC5324,Fondo di sostegno ai Comuni Marginali” - Annualità 2022 - Comune di Asuni,Comune di Asuni,Stato,fondo_perduto,impresa,tutti,Sardegna,micro;media;grande;piccola,investimenti;liquidita,33845,2025-06-12,2025-06-23,scaduto,https://www.comune.asuni.or.it/novita/fondo-di-sostegno-ai-comuni-marginali-bando-annualita-2022/
INC5325,Fondo Comuni Marginali - Annualità 2023 - Comune di Settefrati,Comune di Settefrati,Stato,fondo_perduto,impresa,tutti,Lazio,micro;media;grande;piccola,liquidita,31258,2025-09-24,2025-10-29,scaduto,https://albo.studiok.it/settefrati/albo/
INC5326,Giovani in quota - Contributi per l'imprenditoria under-35 nei comuni montani del Lazio,Regione Lazio,Stato,fondo_perduto,impresa,altri servizi,Lazio,micro;piccola,giovani,4842042,2025-03-18,2025-06-04,scaduto,http://www.regione.lazio.it/documenti/85361
INC5329,"Comune di Collecchio - Contributi a favore di attività commerciali (unità di vicinato), pubblici esercizi e piccolo artigianato",Comune di Collecchio,Stato,fondo_perduto,impresa,ristorazione;commercio;altri servizi;turismo;autoveicoli e altri mezzi di trasporto;artigianato,Emilia-Romagna,micro;piccola,liquidita,100000,2020-06-16,2020-07-15,scaduto,https://collecchio.trasparenza-valutazione-merito.it/web/trasparenza/albo-pretorio
INC533,"Bando per favorire l’apertura di attività commerciali, artigianali, professionali e di servizi nella zona di Sampierdarena",Comune di Genova - DIREZIONE SVILUPPO DEL COMMERCIO,Stato,fondo_perduto,impresa,tutti,Liguria,media;micro;piccola,investimenti,150000,2023-03-17,2023-12-31,scaduto,http://www.comune.genova.it/content/bando-pubblico-la-sperimentazione-di-una-misura-premiale-favorire-l%E2%80%99apertura-di-attivita%E2%80%99-co
INC5334,Interventi per favorire l'insediamento e la permanenza di attività economiche in zone montane - Anno 2025 - Contributo integrativo - Provincia Autonoma di Trento,Provincia Autonoma di Trento,Stato,fondo_perduto,impresa,commercio;ristorazione,Trentino-Alto Adige,micro;media;grande;piccola,liquidita,1000000,2025-10-31,2025-12-31,scaduto,https://www.provincia.tn.it/Servizi/Multiservizi-contributi-per-la-permanenza-per-l-attivita-svolta-nel-2024
INC534,Avviso pubblico per contributi a fondo perduto per le spese di gestione sostenute dalle attività economiche commerciali e artigianali operanti nel Comune di Acuto - 2022,COMUNE DI ACUTO,Stato,fondo_perduto,impresa,tutti,Lazio,micro;piccola,liquidita,23828,2022-04-26,2022-05-27,scaduto,https://oldacuto.mycity.it/notizie/1336329/contributi-imprese-danneggiate-pandemia-covid
INC5347,"Contributi per progetti integrati volti alla riqualificazione e valorizzazione dei borghi di Cupramontana, Apiro e Poggio San Vicino - Intervento ""Borgo Accogliente""",Comune di Cupramontana,Stato,fondo_perduto,persona_fisica;impresa;startup;partita_iva;terzo_settore,tutti,Marche,micro;media;piccola,investimenti;liquidita,700000,2024-09-20,2024-09-30,scaduto,https://www.halleyweb.com/c042016/zf/index.php/bandi-gara/bandi-gara/dettaglio-bando/bando/683
INC5348,America Buys Italian - CCIAA Marche,Camera di Commercio Industria Artigianato e Agricoltura Delle Marche,Stato,fondo_perduto,impresa,agroalimentare,Marche,micro;media;piccola,internazionalizzazione,9413,2025-07-25,2025-08-24,scaduto,https://www.linfaaziendaspeciale.it/calendario-eventi/america-buys-italian-peschiera-del-garda-2025/?_gl=1*1t2wgtd*_up*MQ..*_ga*MTYzNzQwMzkzNy4xNzYyMzI1NzQ4*_ga_0BSQL20KQH*czE3NjIzMjU3NDckbzEkZzEkdDE3NjIzMjU4MTMkajU0JGwwJGgw
INC5349,CCIAA Verona - Partecipazione ad Artigiano in Fiera 2025,"Camera di Commercio, Industria, Artigianato e Agricoltura di Verona",Stato,fondo_perduto,impresa,tutti,Veneto,micro;media;piccola,internazionalizzazione,65880,2025-07-01,2025-09-19,scaduto,https://www.vr.camcom.it/it/content/artigiano-fiera-mostra-mercato-internazionale-dellartigianato-6-14-dicembre-2025-fiera-di
INC535,Fondo Rincaro Bollette 2022,Ministero del Lavoro e delle politiche sociali-D.G. Terzo Settore e RSI,Stato,fondo_perduto,terzo_settore,altri servizi,nazionale,tutte,liquidita,98500000,2023-11-08,2023-12-12,scaduto,https://www.invitalia.it/chi-siamo/area-media/notizie-e-comunicati-stampa/enti-terzo-settore-da-8-novembre-domande-per-contributo-energia
INC5351,Regione Sardegna - Contributi alle spese di funzionamento e all’acquisto di materie prime e servizi finalizzati alla pubblicazione dell'opera - 2025,Regione Autonoma della Sardegna,Stato,fondo_perduto,impresa,cultura;altri servizi,Sardegna,micro;piccola,liquidita,135000,2025-07-03,2025-08-04,scaduto,https://www.regione.sardegna.it/atti-bandi-archivi/atti-amministrativi/bandi/175153117079637
INC5353,Regione Umbria - Bando per contributi a fondo perduto per la realizzazione di festival e rassegne - Anno 2025,Regione Umbria,Stato,fondo_perduto,ente_pubblico;impresa,tutti,Umbria,micro;media;piccola,investimenti,80000,2025-09-25,2025-10-15,scaduto,https://shorturl.at/NZY2x
INC5354,VulcanicaMente: dal talento all'impresa 6 - Selezione di idee di impresa da inserire in percorsi di incubazione,Comune di Napoli,Stato,fondo_perduto,startup;impresa,tutti,nazionale,micro;piccola,startup,305000,2025-10-29,2025-12-11,scaduto,https://www.comune.napoli.it/vulcanicamente6
INC5407,Bando di selezione Le Serre di ART-ER Edizione 2025-2026,Regione Emilia-Romagna,Stato,fondo_perduto,startup,tutti,Emilia-Romagna,micro;media;grande;piccola,startup,88424,2025-11-04,2025-12-04,scaduto,https://www.art-er.it/avvisi-e-gare/contributi-e-vantaggi-economici/
INC541,Tax Credit produzione opere audiovisive - Apertura sessione ricognitiva produzione opere tv/web e videoclip – Anno 2023,Ministero della Cultura,Stato,credito_imposta,impresa,cultura,nazionale,micro;media;grande;piccola,investimenti,180000000,2023-11-20,,aperto,https://cinema.cultura.gov.it/avvisi/tax-credit-apertura-sessione-ricognitiva-produzione-opere-cinematografiche-ricerca-e-formazione-tv-web-e-videoclip-anno-2023/
INC5412,PAT - Contributi per la realizzazione di residenze universitarie - L.p. 9/91,Provincia Autonoma di Trento,Stato,fondo_perduto,terzo_settore,edilizia,Trentino-Alto Adige,tutte,investimenti,7950000,2025-04-28,2025-06-09,scaduto,https://www.provincia.tn.it/Servizi/Richiesta-contributo-realizzazione-residenze-universitarie-L.p.-9-91
INC542,"Tax Credit Produzione opere cinematografiche - Apertura sessione ricognitiva produzione opere cinematografiche, ricerca e formazione – Anno 2023",Ministero della Cultura,Stato,credito_imposta,impresa,cultura,nazionale,micro;media;grande;piccola,investimenti,112000000,2023-11-20,,aperto,https://cinema.cultura.gov.it/avvisi/tax-credit-apertura-sessione-ricognitiva-produzione-opere-cinematografiche-ricerca-e-formazione-tv-web-e-videoclip-anno-2023/
INC543,Tax credit videogiochi – Apertura sessione 2023,Ministero della Cultura,Stato,credito_imposta,impresa,cultura,nazionale,micro;media;grande;piccola,investimenti,12000000,2023-10-16,2023-12-22,scaduto,https://cinema.cultura.gov.it/avvisi/tax-credit-videogiochi-apertura-sessione-2023/
INC5430,Bando Natalinsieme 2025 - Comune di San Donà di Piave,Comune di San Dona' di Piave,Stato,fondo_perduto,impresa;persona_fisica,cultura;commercio,Veneto,media,investimenti,4000,2025-11-04,2026-12-31,aperto,https://www.comune.sandonadipiave.ve.it/home/tassonomia?contentType=pnrr_news&firstTaxonomyLevel=avviso
INC5441,Bando 2022 per contributi alle attività economiche produttive del Comune di Boccioleto,Comune di Boccioleto,Stato,fondo_perduto,persona_fisica;impresa;terzo_settore;partita_iva,tutti,Piemonte,micro;piccola,crisi;investimenti;giovani;ricerca_sviluppo,9497,,2025-11-04,scaduto,https://www.comune.boccioleto.vc.it
INC5442,"Offerta formativa regionale rivolta alle imprese in crisi per i propri dipendenti - PNRR Missione 5, Componente 1, Riforma 1.1",Regione Marche,Stato,fondo_perduto,impresa,tutti,Marche,micro;media;grande;piccola,crisi,600000,2025-10-30,2026-06-30,aperto,https://www.regione.marche.it/Regione-Utile/Lavoro-e-Formazione-Professionale/Bandi-di-finanziamento/id_9081/21744
INC5447,Bando erogazione di contributi a fondo perduto a sostegno del commercio e dell’artigianato - Annualità 2022 - Comune di Villaurbana,Comune di Villaurbana,Stato,fondo_perduto,impresa,tutti,Sardegna,micro;piccola,liquidita,21490,2025-09-05,2025-10-28,scaduto,https://comune.villaurbana.or.it/notizie/3489207/bando-erogazione-contributi-fondo-perduto
INC3401,Bando per premi alle imprese per progetti di sicurezza sul lavoro (AGEF 2415) - CCIAA Brescia,"Camera di Commercio, Industria, Artigianato e Agricoltura di Brescia",Stato,fondo_perduto,impresa,tutti,Lombardia,micro;media;piccola,liquidita,65000,2025-03-13,2025-03-17,scaduto,https://www.bs.camcom.it/premi-sicurezza
INC3402,Manifestazione di interesse per la partecipazione di imprese marchigiane alle fiera Terra madre 2024,Camera di Commercio Industria Artigianato e Agricoltura Delle Marche,Stato,fondo_perduto,impresa,agroalimentare,Marche,micro;piccola,internazionalizzazione,30000,2024-07-22,2024-09-02,scaduto,https://www.linfaaziendaspeciale.it/calendario-eventi/fiera-terramadre-2024-torino-524-903/
INC3403,Avviso per la concessione di contributi per sostenere la rete commerciale milanese delle aree disagiate a causa dei cantieri per la nuova linea metropolitana M4 - Anno 2024,Comune di Milano,Stato,fondo_perduto,impresa,commercio,Lombardia,micro;piccola,investimenti,800000,2024-12-16,2025-03-25,scaduto,https://lc.cx/_aql51
INC3404,Bando SPF GO! 2025 n. 02/2024,Regione Autonoma Friuli-Venezia Giulia,Stato,fondo_perduto,terzo_settore;ente_pubblico;impresa;ricerca,tutti,Veneto;Friuli-Venezia Giulia,micro;media;grande;piccola,ricerca_sviluppo;transizione_ecologica;investimenti,1455674,2024-03-26,2024-05-14,scaduto,https://euro-go.eu/it/spf/bando-spf-go-2025-n-022024/
INC3406,"Avviso pubblico “Infrastrutture locali per promuovere lo sviluppo imprenditoriale dei sistemi produttivi e dei territori"" - PR Marche FESR 2021-2027 – Asse 1 – Obiettivo Specifico 1.1 Azione 1.1.7.",Regione Marche,Stato,fondo_perduto,impresa;startup;partita_iva,"altri servizi;artigianato;commercio;cultura;elettronica;ict;meccanica;mobili, legno e carta;moda e tessile;ristorazione;salute",Marche,media;piccola,startup,7000000,2024-03-11,2024-08-09,scaduto,https://www.regione.marche.it/Entra-in-Regione/Fondi-Europei/Bandi-di-finanziamento/id_27685/8020
INC3408,"Bando a Cascata Partenariato Esteso “Future Artificial Intelligence Research (FAIR)” - Riservato alle imprese - Spoke 1 “Human-Centered AI"" Università di Pisa – CUP I53C22001380006",Universita' di Pisa,Stato,fondo_perduto,impresa,tutti,nazionale,micro;media;grande;piccola,ricerca_sviluppo,1067596,2024-07-22,2024-09-13,scaduto,https://pnrr.unipi.it/bandi-a-cascata-pubblicati/
INC3409,"Bando per la concessione di contributi a fondo perduto alle micro, piccole e medie imprese - Distretto del Commercio delle Groane e del fiume Seveso",Comune di Cesano Maderno,Stato,fondo_perduto,impresa,commercio,Lombardia,micro;media;piccola,investimenti,72072,2023-07-03,2023-09-30,scaduto,https://www.comune.cesano-maderno.mb.it/amministrazione/documenti-e-dati/bandi/bandi-di-gara/
INC341,Bando Aree Interne 2022,COMUNE DI SEMIANA,Stato,fondo_perduto,impresa,tutti,Lombardia,media;micro;piccola,crisi;investimenti,9742,2023-10-26,2023-12-31,scaduto,https://www.comune.semiana.pv.it/it-it/home
INC3410,B.A.I.T. - Bergamot And Innovative Tourism: Progetti turistici innovativi per la valorizzazione del Bergamotto di Reggio Calabria,"Camera di Commercio, Industria, Artigianato e Agricoltura di Reggio Calabria",Stato,fondo_perduto,impresa;terzo_settore;startup,tutti,Calabria,micro;media;piccola,digitalizzazione;ricerca_sviluppo;investimenti,35400,2025-01-31,2025-02-28,scaduto,https://www.informa.calabria.it/P42A1198C564S560/Al-via-il-bando-%EF%BF%BDB-A-I-T----Bergamot-And-Innovative-Tourism%EF%BF%BD-per-finanziare-progetti-turistici-innovativi-che-valorizzano-il-bergamotto-di-Reggio-Calabria.htm
INC3411,EXPO 2025 Osaka: Una vetrina per la promozione delle imprese marchigiane - PR Marche FESR 2021/2027 – Asse 1 – OS 1.3– Azione 1.3.4 – Intervento 1.3.4.2,Regione Marche,Stato,fondo_perduto,impresa;partita_iva,tutti,Marche,micro;media;grande;piccola,internazionalizzazione,1000000,2024-11-11,2024-12-11,scaduto,https://www.regione.marche.it/Entra-in-Regione/Marche-Innovazione
INC3412,Bando per la concessione di contributi alle imprese finalizzati all'acquisto e all'attivazione di impianti e sistemi tecnologici - Distretto del Commercio Cellina Meduna,Comune di Maniago,Stato,fondo_perduto,impresa,commercio,Friuli-Venezia Giulia,micro;media;piccola,digitalizzazione;ricerca_sviluppo;investimenti,300000,2024-07-08,2024-10-31,scaduto,https://www.comune.maniago.pn.it/it/novita-221530/notizie-221531/distretto-del-commercio-cellina-meduna-249529
INC3413,Partecipazione alla fiera Shoes Düsseldorf - febbraio 2025 - PR Marche FESR 2021/2027 - Azione 1.3.4,Camera di Commercio Industria Artigianato e Agricoltura Delle Marche,Stato,fondo_perduto,impresa,moda e tessile,Marche,micro;media;piccola,internazionalizzazione,32401,2024-11-04,2024-11-19,scaduto,https://www.lineaaziendaspeciale.it/shoes-dusseldorf-02-04-febbraio-2025/
INC3414,INDID_IeFP - Sostegno agli INvestimenti per la qualità DIDattica nelle agenzie formative IeFP,Regione Piemonte,Stato,fondo_perduto,ente_pubblico;terzo_settore,tutti,Piemonte,micro;media;grande;piccola,investimenti,8500000,2024-12-02,2025-03-28,scaduto,https://bandi.regione.piemonte.it/contributi-finanziamenti/indid-iefp-sostegno-agli-investimenti-qualita-didattica-nelle-agenzie-formative-iefp
INC3415,Avviso per la concessione di contributi alle “attività non continuative” riguardanti la “produzione di audiovisivi” - Regione Abruzzo,Regione Abruzzo,Stato,fondo_perduto,impresa,cultura,Abruzzo,micro,liquidita,118530,2024-07-31,2024-09-16,scaduto,https://www.regione.abruzzo.it/system/files/contributi-finanziamenti/cultura/176728/all1-avviso-lr-98-99-anno-2024.pdf
INC3417,Terzo Bando per la concessione di contributi a fondo perduto alle micro e piccole imprese esercenti attività di vendita diretta al dettaglio di beni e di somministrazione al pubblico di alimenti e bevande in sede fissa - Distretto del Commercio di Torino,Comune di Torino,Stato,fondo_perduto,impresa,commercio;ristorazione;altri servizi,Piemonte,micro;piccola,investimenti,169032,2024-11-15,2024-12-15,scaduto,http://www.comune.torino.it/bandi/contributi-benefici.shtml#com_opi
INC3418,Contributi a valere sul Fondo Comuni Marginali - Seconda annualità - Comune di Cardinale,Comune di Cardinale,Stato,fondo_perduto,persona_fisica;startup;impresa;partita_iva,tutti,Calabria,micro;media;piccola,startup;transizione_ecologica;liquidita;investimenti;internazionalizzazione;ricerca_sviluppo;inclusione;giovani;donne;digitalizzazione;crisi,68184,2023-12-11,2024-01-31,scaduto,http://cardinale.asmenet.it/
INC3419,"Disposizioni Operative riferite alla ""Sezione Innovazione di eccellenza"" del ""Fondo Veneto Ricerca, sviluppo e innovazione"" - Priorità 1 - OS 1.1 - Azione 1.1.4",Regione Veneto,Stato,fondo_perduto,impresa;ente_pubblico;ricerca,tutti,Veneto,micro;media;grande;piccola,ricerca_sviluppo,6000000,2024-11-28,2026-12-31,aperto,https://www.venetosviluppo.it/index.php/finanza-agevolata/fondo-di-partecipazione-pr-veneto-fesr-2021-2027?view=article&id=316:sostegno-alle-proposte-progettuali-di-ricerca-e-innovazione-di-eccellenza-azione-1-1-4&catid=24:veneto-innovazione-finanza-agevo
INC342,"Bando per la concessione di contributi alle attività economiche per la copertura di spese di gestione a valere sul Fondo di sostegno alle attività economiche, artigianali e commerciali, nelle aree interne",COMUNE DI DIMARO FOLGARIDA,Stato,fondo_perduto,impresa,tutti,Trentino-Alto Adige,micro;piccola,liquidita,26056,2023-10-12,2023-11-10,scaduto,https://www.comune.dimarofolgarida.tn.it
